gcf1,gcf2,count,jaccard_index,distance,weight
GCF_2ef814149b,GCF_fb9c3abdbe,22,0.84615385,0.15384615000000001,0.84615385
GCF_39ed86d51c,GCF_422e54d5c8,77,0.84615385,0.15384615000000001,0.84615385
GCF_3aedee415d,GCF_8089d0751b,22,0.84615385,0.15384615000000001,0.84615385
GCF_3aedee415d,GCF_974f8f6175,22,0.84615385,0.15384615000000001,0.84615385
GCF_3cd41702ad,GCF_8ad4c25f01,66,0.84615385,0.15384615000000001,0.84615385
GCF_3d8d22f50e,GCF_eae3c65513,33,0.84615385,0.15384615000000001,0.84615385
GCF_7c8b28f79a,GCF_f4d076b0d7,22,0.84615385,0.15384615000000001,0.84615385
GCF_b5db9adc2b,GCF_ff1459e725,66,0.84615385,0.15384615000000001,0.84615385
GCF_363f1e9810,GCF_c52f8c47ac,218,0.84496124,0.15503876000000005,0.84496124
GCF_298aefd3ec,GCF_9efaf43a0c,76,0.84444444,0.15555556000000004,0.84444444
GCF_88badf4f41,GCF_a26b2f8998,38,0.84444444,0.15555556000000004,0.84444444
GCF_fbb061d3fa,GCF_ffe571f620,38,0.84444444,0.15555556000000004,0.84444444
GCF_ff01f500d5,GCF_ffe571f620,38,0.84444444,0.15555556000000004,0.84444444
GCF_037473feed,GCF_06cfdc979f,27,0.84375,0.15625,0.84375
GCF_6208cd6488,GCF_791813b451,27,0.84375,0.15625,0.84375
GCF_1d1bb8257a,GCF_25f6515088,70,0.84337349,0.15662651000000005,0.84337349
GCF_0f4ca14bce,GCF_5aced60361,32,0.84210526,0.15789474000000003,0.84210526
GCF_11d524052c,GCF_a59c365131,32,0.84210526,0.15789474000000003,0.84210526
GCF_26f7d08ef3,GCF_476ec3a0da,32,0.84210526,0.15789474000000003,0.84210526
GCF_26f7d08ef3,GCF_c62aeb0156,32,0.84210526,0.15789474000000003,0.84210526
GCF_29feb4e8ad,GCF_a59c365131,32,0.84210526,0.15789474000000003,0.84210526
GCF_4b6a48dc37,GCF_a59c365131,32,0.84210526,0.15789474000000003,0.84210526
GCF_570c0f956e,GCF_a59c365131,32,0.84210526,0.15789474000000003,0.84210526
GCF_77cb185f51,GCF_a59c365131,32,0.84210526,0.15789474000000003,0.84210526
GCF_a59c365131,GCF_b4b3bbab9b,32,0.84210526,0.15789474000000003,0.84210526
GCF_0feaf063d2,GCF_2d9daa10c6,79,0.84042553,0.15957447000000002,0.84042553
GCF_03b2f07500,GCF_d889977663,21,0.84,0.16000000000000003,0.84
GCF_547bb63c99,GCF_d2df04906b,21,0.84,0.16000000000000003,0.84
GCF_5cb58e5f36,GCF_7b453e0850,63,0.84,0.16000000000000003,0.84
GCF_68034c4f2c,GCF_73aff54975,21,0.84,0.16000000000000003,0.84
GCF_b53a9f254f,GCF_f8d92fe42e,21,0.84,0.16000000000000003,0.84
GCF_115f42156c,GCF_73013581d7,68,0.83950617,0.16049382999999995,0.83950617
GCF_73013581d7,GCF_b5db9adc2b,68,0.83950617,0.16049382999999995,0.83950617
GCF_2d9daa10c6,GCF_422e54d5c8,73,0.83908046,0.16091953999999997,0.83908046
GCF_31fede64d9,GCF_c0de138c7c,250,0.83892617,0.16107382999999997,0.83892617
GCF_0df2f492b5,GCF_7d7cb136c4,26,0.83870968,0.16129032,0.83870968
GCF_280dac4319,GCF_5f4809b789,26,0.83870968,0.16129032,0.83870968
GCF_2c4a74bd3a,GCF_96947299b1,26,0.83870968,0.16129032,0.83870968
GCF_749ed6e8f1,GCF_f2efac7ecd,26,0.83870968,0.16129032,0.83870968
GCF_7d7cb136c4,GCF_cea89f0dcf,26,0.83870968,0.16129032,0.83870968
GCF_96947299b1,GCF_97c0da0ce7,26,0.83870968,0.16129032,0.83870968
GCF_11d524052c,GCF_9bf8da0bae,31,0.83783784,0.16216216000000006,0.83783784
GCF_29feb4e8ad,GCF_9bf8da0bae,31,0.83783784,0.16216216000000006,0.83783784
GCF_4b6a48dc37,GCF_9bf8da0bae,31,0.83783784,0.16216216000000006,0.83783784
GCF_5f605bcd44,GCF_ea8cb5ca47,31,0.83783784,0.16216216000000006,0.83783784
GCF_6b132d785d,GCF_f820506220,31,0.83783784,0.16216216000000006,0.83783784
GCF_77cb185f51,GCF_9bf8da0bae,31,0.83783784,0.16216216000000006,0.83783784
GCF_9bf8da0bae,GCF_b4b3bbab9b,31,0.83783784,0.16216216000000006,0.83783784
GCF_2d9daa10c6,GCF_6a2c02fa95,77,0.83695652,0.16304348000000002,0.83695652
GCF_39ed86d51c,GCF_91a37dddd9,77,0.83695652,0.16304348000000002,0.83695652
GCF_4ad4f7f449,GCF_cd74365fb1,41,0.83673469,0.16326531,0.83673469
GCF_4e7857abcd,GCF_963492fa64,41,0.83673469,0.16326531,0.83673469
GCF_6c19fe6ada,GCF_b51f9c8fea,46,0.83636364,0.16363636000000004,0.83636364
GCF_27b81251ee,GCF_82ce0cfb63,61,0.83561644,0.16438355999999998,0.83561644
GCF_0114b92f82,GCF_91310b30f2,20,0.83333333,0.16666667000000002,0.83333333
GCF_013df7a217,GCF_30730118af,100,0.83333333,0.16666667000000002,0.83333333
GCF_0dce6ff794,GCF_6985271096,20,0.83333333,0.16666667000000002,0.83333333
GCF_0f4ca14bce,GCF_ea4249fbab,30,0.83333333,0.16666667000000002,0.83333333
GCF_11a127bee4,GCF_386374afb1,20,0.83333333,0.16666667000000002,0.83333333
GCF_11f1088fbd,GCF_399c67aa0b,20,0.83333333,0.16666667000000002,0.83333333
GCF_11f1088fbd,GCF_58dd23226f,20,0.83333333,0.16666667000000002,0.83333333
GCF_1402bb24ba,GCF_1adf28e264,20,0.83333333,0.16666667000000002,0.83333333
GCF_15116e5966,GCF_dc00bd9d00,25,0.83333333,0.16666667000000002,0.83333333
GCF_1662dc2014,GCF_212940a946,35,0.83333333,0.16666667000000002,0.83333333
GCF_1662dc2014,GCF_88badf4f41,35,0.83333333,0.16666667000000002,0.83333333
GCF_1662dc2014,GCF_c48041c0f8,35,0.83333333,0.16666667000000002,0.83333333
GCF_17bfe67522,GCF_32ae0f3378,20,0.83333333,0.16666667000000002,0.83333333
GCF_17bfe67522,GCF_5492626696,20,0.83333333,0.16666667000000002,0.83333333
GCF_2067e81dd3,GCF_ec3686c288,45,0.83333333,0.16666667000000002,0.83333333
GCF_2c4a74bd3a,GCF_dc00bd9d00,25,0.83333333,0.16666667000000002,0.83333333
GCF_32ae0f3378,GCF_90218c0219,20,0.83333333,0.16666667000000002,0.83333333
GCF_43a48f53a5,GCF_6f676bbc06,20,0.83333333,0.16666667000000002,0.83333333
GCF_4c8efa9b1a,GCF_4ca78e8af7,20,0.83333333,0.16666667000000002,0.83333333
GCF_4d9730791e,GCF_6a2c02fa95,85,0.83333333,0.16666667000000002,0.83333333
GCF_5492626696,GCF_90218c0219,20,0.83333333,0.16666667000000002,0.83333333
GCF_5aced60361,GCF_ea4249fbab,30,0.83333333,0.16666667000000002,0.83333333
GCF_5be8bb4c87,GCF_d3fb47cbb4,20,0.83333333,0.16666667000000002,0.83333333
GCF_5faaa43f7c,GCF_7ae2378bdd,40,0.83333333,0.16666667000000002,0.83333333
GCF_604074948b,GCF_fbb061d3fa,35,0.83333333,0.16666667000000002,0.83333333
GCF_604074948b,GCF_ff01f500d5,35,0.83333333,0.16666667000000002,0.83333333
GCF_661868c5fd,GCF_c38ee969b8,35,0.83333333,0.16666667000000002,0.83333333
GCF_6c19fe6ada,GCF_711f2bdf27,45,0.83333333,0.16666667000000002,0.83333333
GCF_6fea649cb1,GCF_867a7ecc81,25,0.83333333,0.16666667000000002,0.83333333
GCF_7abc286571,GCF_881ef3f209,25,0.83333333,0.16666667000000002,0.83333333
GCF_9b2978473f,GCF_b587b4e13a,80,0.83333333,0.16666667000000002,0.83333333
GCF_a12a34cd8e,GCF_a4a6d4d3aa,40,0.83333333,0.16666667000000002,0.83333333
GCF_a1573f8642,GCF_b414496fcb,45,0.83333333,0.16666667000000002,0.83333333
GCF_ec3686c288,GCF_f3c4a27b11,45,0.83333333,0.16666667000000002,0.83333333
GCF_4f4039d2ce,GCF_c52f8c47ac,227,0.83150183,0.16849817,0.83150183
GCF_30730118af,GCF_99e4d8f266,103,0.83064516,0.16935484,0.83064516
GCF_30730118af,GCF_cd2ec3b8f4,98,0.83050847,0.16949152999999995,0.83050847
GCF_4ad4f7f449,GCF_a4e71c1718,44,0.83018868,0.16981132,0.83018868
GCF_06523cd386,GCF_2fb4d9e26e,29,0.82857143,0.17142857,0.82857143
GCF_12b6104dc2,GCF_1b1afb95f4,29,0.82857143,0.17142857,0.82857143
GCF_4b6d622878,GCF_4b9eff6fa6,29,0.82857143,0.17142857,0.82857143
GCF_d7eee6221c,GCF_ea8cb5ca47,29,0.82857143,0.17142857,0.82857143
GCF_80cb97f213,GCF_99f2c96800,82,0.82828283,0.17171716999999997,0.82828283
GCF_02e96ab728,GCF_242dc0f2d9,24,0.82758621,0.17241379,0.82758621
GCF_0df2f492b5,GCF_9eb8b9953d,24,0.82758621,0.17241379,0.82758621
GCF_4b791edaf6,GCF_6ce3bf5b93,24,0.82758621,0.17241379,0.82758621
GCF_80bbd34936,GCF_de02239dd3,24,0.82758621,0.17241379,0.82758621
GCF_9eb8b9953d,GCF_cea89f0dcf,24,0.82758621,0.17241379,0.82758621
GCF_c226a08432,GCF_fabdcc5175,24,0.82758621,0.17241379,0.82758621
GCF_0ee8b4103a,GCF_81c45a9e47,43,0.82692308,0.17307691999999997,0.82692308
GCF_28d9e5e6c6,GCF_e6feb9da77,143,0.8265896,0.17341039999999996,0.8265896
GCF_1662dc2014,GCF_a26b2f8998,38,0.82608696,0.17391303999999996,0.82608696
GCF_375a206cae,GCF_db7cba6560,71,0.8255814,0.17441859999999998,0.8255814
GCF_39ed86d51c,GCF_5c646399af,85,0.82524272,0.17475728000000001,0.82524272
GCF_3d8d22f50e,GCF_fd3a43eee5,33,0.825,0.17500000000000004,0.825
GCF_52e2f7c756,GCF_eae3c65513,33,0.825,0.17500000000000004,0.825
GCF_591a43db19,GCF_e4b919b395,33,0.825,0.17500000000000004,0.825
GCF_61dae81720,GCF_b587b4e13a,80,0.82474227,0.17525773,0.82474227
GCF_2d9e2a9b1b,GCF_f73409c363,47,0.8245614,0.1754386,0.8245614
GCF_5abddb4b3f,GCF_d230814bc9,61,0.82432432,0.17567568,0.82432432
GCF_39ed86d51c,GCF_da95258533,75,0.82417582,0.17582418,0.82417582
GCF_0bbc717f8a,GCF_9bca55aa9e,56,0.82352941,0.17647058999999998,0.82352941
GCF_3dac055982,GCF_994889a90d,28,0.82352941,0.17647058999999998,0.82352941
GCF_44ec74052d,GCF_890ce4b6ed,28,0.82352941,0.17647058999999998,0.82352941
GCF_4e7857abcd,GCF_6886789c18,42,0.82352941,0.17647058999999998,0.82352941
GCF_692941b328,GCF_c7f3659a42,42,0.82352941,0.17647058999999998,0.82352941
GCF_959401c494,GCF_a8f1cfdd05,28,0.82352941,0.17647058999999998,0.82352941
GCF_4b5f7ccead,GCF_db3d2f136f,107,0.82307692,0.17692308,0.82307692
GCF_2a91f555be,GCF_eb4d0a780d,37,0.82222222,0.17777778,0.82222222
GCF_72a344e42b,GCF_93f91ad6fb,37,0.82222222,0.17777778,0.82222222
GCF_0df2f492b5,GCF_e1ce02a32f,23,0.82142857,0.17857142999999998,0.82142857
GCF_10fcf8e2ec,GCF_57ee8659d0,23,0.82142857,0.17857142999999998,0.82142857
GCF_812b9ccff3,GCF_eecc348279,23,0.82142857,0.17857142999999998,0.82142857
GCF_b53a9f254f,GCF_d96d631f3b,23,0.82142857,0.17857142999999998,0.82142857
GCF_cea89f0dcf,GCF_e1ce02a32f,23,0.82142857,0.17857142999999998,0.82142857
GCF_61dae81720,GCF_9b2978473f,78,0.82105263,0.17894737000000005,0.82105263
GCF_380c878610,GCF_476ec3a0da,32,0.82051282,0.17948717999999997,0.82051282
GCF_45621840d1,GCF_a59c365131,32,0.82051282,0.17948717999999997,0.82051282
GCF_198b8ba80a,GCF_2501aa0a91,73,0.82022472,0.17977527999999998,0.82022472
GCF_27119445a7,GCF_cd74365fb1,41,0.82,0.18000000000000005,0.82
GCF_2d9daa10c6,GCF_4d9730791e,82,0.82,0.18000000000000005,0.82
GCF_6c19fe6ada,GCF_80e3a723af,41,0.82,0.18000000000000005,0.82
GCF_866961838b,GCF_cd74365fb1,41,0.82,0.18000000000000005,0.82
GCF_8c1b2c8d09,GCF_cd74365fb1,41,0.82,0.18000000000000005,0.82
GCF_1e4fe94745,GCF_380c878610,36,0.81818182,0.18181818000000005,0.81818182
GCF_2f85ba6100,GCF_585b29d592,36,0.81818182,0.18181818000000005,0.81818182
GCF_476ec3a0da,GCF_51f748af43,27,0.81818182,0.18181818000000005,0.81818182
GCF_51f748af43,GCF_c62aeb0156,27,0.81818182,0.18181818000000005,0.81818182
GCF_5cb58e5f36,GCF_f9f7050d6d,63,0.81818182,0.18181818000000005,0.81818182
GCF_a1573f8642,GCF_cd08a18525,54,0.81818182,0.18181818000000005,0.81818182
GCF_0cbe63e26c,GCF_bec3d46d2f,4292,0.81783537,0.18216463000000005,0.81783537
GCF_cd2ec3b8f4,GCF_dfa79a6e4e,89,0.81651376,0.18348624000000002,0.81651376
GCF_39ed86d51c,GCF_ab9abdfb15,80,0.81632653,0.18367347,0.81632653
GCF_585b29d592,GCF_711f2bdf27,40,0.81632653,0.18367347,0.81632653
GCF_711f2bdf27,GCF_d8d5d3b22e,40,0.81632653,0.18367347,0.81632653
GCF_2d9daa10c6,GCF_d6a604ebd1,71,0.81609195,0.18390805,0.81609195
GCF_7f89e9d468,GCF_ff1459e725,71,0.81609195,0.18390805,0.81609195
GCF_45621840d1,GCF_9bf8da0bae,31,0.81578947,0.18421052999999998,0.81578947
GCF_59519ea481,GCF_a59c365131,31,0.81578947,0.18421052999999998,0.81578947
GCF_6a2c02fa95,GCF_f0a29a2412,84,0.81553398,0.18446602,0.81553398
GCF_0dce6ff794,GCF_4694199415,22,0.81481481,0.18518519,0.81481481
GCF_0df2f492b5,GCF_4c2ae5eea5,22,0.81481481,0.18518519,0.81481481
GCF_2128a6b8f7,GCF_51f748af43,22,0.81481481,0.18518519,0.81481481
GCF_27119445a7,GCF_a4e71c1718,44,0.81481481,0.18518519,0.81481481
GCF_27a0946682,GCF_57ee8659d0,22,0.81481481,0.18518519,0.81481481
GCF_37a8d228c8,GCF_812b9ccff3,22,0.81481481,0.18518519,0.81481481
GCF_4694199415,GCF_6985271096,22,0.81481481,0.18518519,0.81481481
GCF_4c2ae5eea5,GCF_cea89f0dcf,22,0.81481481,0.18518519,0.81481481
GCF_51f748af43,GCF_962ddc90ba,22,0.81481481,0.18518519,0.81481481
GCF_6dc66926ed,GCF_ba70c250d5,44,0.81481481,0.18518519,0.81481481
GCF_8c1b2c8d09,GCF_a4e71c1718,44,0.81481481,0.18518519,0.81481481
GCF_9b19bf8cf4,GCF_f8e30ded4d,22,0.81481481,0.18518519,0.81481481
GCF_6a276e21f5,GCF_e214b94db5,57,0.81428571,0.18571428999999995,0.81428571
GCF_266a7e5f9b,GCF_4d9730791e,92,0.81415929,0.18584071000000002,0.81415929
GCF_013df7a217,GCF_cd2ec3b8f4,96,0.81355932,0.18644068000000003,0.81355932
GCF_56cf48f7e8,GCF_e09fee6119,26,0.8125,0.1875,0.8125
GCF_6208cd6488,GCF_6321b4b57e,26,0.8125,0.1875,0.8125
GCF_8549bd1569,GCF_f53d68a540,52,0.8125,0.1875,0.8125
GCF_115f42156c,GCF_7f89e9d468,69,0.81176471,0.18823529000000006,0.81176471
GCF_7f89e9d468,GCF_b5db9adc2b,69,0.81176471,0.18823529000000006,0.81176471
GCF_27b81251ee,GCF_91a5d29993,56,0.8115942,0.18840579999999996,0.8115942
GCF_73013581d7,GCF_7f89e9d468,73,0.81111111,0.18888888999999998,0.81111111
GCF_2fb4d9e26e,GCF_6e3277956b,30,0.81081081,0.18918919,0.81081081
GCF_476ec3a0da,GCF_e38e37b069,30,0.81081081,0.18918919,0.81081081
GCF_a0b904a948,GCF_b32e2bbc89,120,0.81081081,0.18918919,0.81081081
GCF_73013581d7,GCF_d230814bc9,64,0.81012658,0.18987341999999996,0.81012658
GCF_0a25ea14cf,GCF_62ce586fa6,102,0.80952381,0.19047619000000005,0.80952381
GCF_11d524052c,GCF_2d0b66cb33,34,0.80952381,0.19047619000000005,0.80952381
GCF_212940a946,GCF_88badf4f41,34,0.80952381,0.19047619000000005,0.80952381
GCF_29feb4e8ad,GCF_2d0b66cb33,34,0.80952381,0.19047619000000005,0.80952381
GCF_2d0b66cb33,GCF_4b6a48dc37,34,0.80952381,0.19047619000000005,0.80952381
GCF_2d0b66cb33,GCF_77cb185f51,34,0.80952381,0.19047619000000005,0.80952381
GCF_2d0b66cb33,GCF_b4b3bbab9b,34,0.80952381,0.19047619000000005,0.80952381
GCF_31c6a3002f,GCF_c38ee969b8,34,0.80952381,0.19047619000000005,0.80952381
GCF_62ce586fa6,GCF_68b8315a76,93,0.80869565,0.19130435,0.80869565
GCF_2ecf6b1e5d,GCF_58b236c0e9,38,0.80851064,0.19148936000000005,0.80851064
GCF_190c450ae3,GCF_28d9e5e6c6,139,0.80813953,0.19186046999999995,0.80813953
GCF_1202f0b2d2,GCF_214106d365,21,0.80769231,0.19230769000000003,0.80769231
GCF_24b47ac789,GCF_c3bde1373c,21,0.80769231,0.19230769000000003,0.80769231
GCF_5abddb4b3f,GCF_b5db9adc2b,63,0.80769231,0.19230769000000003,0.80769231
GCF_6c73a7e116,GCF_c7ba5c2366,21,0.80769231,0.19230769000000003,0.80769231
GCF_b61469474d,GCF_b94c2a8b21,42,0.80769231,0.19230769000000003,0.80769231
GCF_d3afb1644f,GCF_dcc7547f35,21,0.80769231,0.19230769000000003,0.80769231
GCF_5abddb4b3f,GCF_73013581d7,67,0.80722892,0.19277107999999998,0.80722892
GCF_00887efd08,GCF_790e977363,25,0.80645161,0.19354839000000001,0.80645161
GCF_30f179f352,GCF_6536f1e9e0,25,0.80645161,0.19354839000000001,0.80645161
GCF_3f0f4de292,GCF_881ef3f209,25,0.80645161,0.19354839000000001,0.80645161
GCF_4b9eff6fa6,GCF_b5bcacb443,25,0.80645161,0.19354839000000001,0.80645161
GCF_762abbdb34,GCF_a94685cbd2,25,0.80645161,0.19354839000000001,0.80645161
GCF_7d7cb136c4,GCF_db2a05a73a,25,0.80645161,0.19354839000000001,0.80645161
GCF_7d7cb136c4,GCF_e1ce02a32f,25,0.80645161,0.19354839000000001,0.80645161
GCF_8f808d82c0,GCF_dc00bd9d00,25,0.80645161,0.19354839000000001,0.80645161
GCF_91a5d29993,GCF_c43d7bbd98,50,0.80645161,0.19354839000000001,0.80645161
GCF_3c25debb0f,GCF_5f8bb1eeb7,29,0.80555556,0.19444444000000005,0.80555556
GCF_508992bb88,GCF_87f71cd7de,29,0.80555556,0.19444444000000005,0.80555556
GCF_508992bb88,GCF_9cff6a0632,29,0.80555556,0.19444444000000005,0.80555556
GCF_509bb8e83d,GCF_702cb7d11d,29,0.80555556,0.19444444000000005,0.80555556
GCF_59519ea481,GCF_8c0f8d53c2,29,0.80555556,0.19444444000000005,0.80555556
GCF_87f71cd7de,GCF_8c0f8d53c2,29,0.80555556,0.19444444000000005,0.80555556
GCF_8c0f8d53c2,GCF_9cff6a0632,29,0.80555556,0.19444444000000005,0.80555556
GCF_c4c53d27ea,GCF_e6feb9da77,153,0.80526316,0.19473684000000002,0.80526316
GCF_1fd0017655,GCF_eb4d0a780d,33,0.80487805,0.19512195,0.80487805
GCF_52e2f7c756,GCF_fd3a43eee5,33,0.80487805,0.19512195,0.80487805
GCF_1f2a9cd9d8,GCF_eb4d0a780d,37,0.80434783,0.19565217000000001,0.80434783
GCF_2a91f555be,GCF_5e70c8b412,37,0.80434783,0.19565217000000001,0.80434783
GCF_eb4d0a780d,GCF_ffe571f620,37,0.80434783,0.19565217000000001,0.80434783
GCF_80e3a723af,GCF_b51f9c8fea,41,0.80392157,0.19607843000000003,0.80392157
GCF_5549f01574,GCF_9ba2c1367c,127,0.80379747,0.19620252999999999,0.80379747
GCF_013df7a217,GCF_dfa79a6e4e,90,0.80357143,0.19642857000000002,0.80357143
GCF_4950908ef7,GCF_c7f3659a42,45,0.80357143,0.19642857000000002,0.80357143
GCF_b796c7a173,GCF_d5833bf99d,49,0.80327869,0.19672131000000004,0.80327869
GCF_3889cd6d01,GCF_8f51e1cbf1,53,0.8030303,0.19696970000000003,0.8030303
GCF_1d1bb8257a,GCF_7f89e9d468,69,0.80232558,0.19767442000000002,0.80232558
GCF_4d9730791e,GCF_f0a29a2412,89,0.8018018,0.1981982,0.8018018
GCF_363f1e9810,GCF_e7728a1aa7,198,0.80161943,0.19838056999999998,0.80161943
GCF_013df7a217,GCF_99e4d8f266,100,0.8,0.19999999999999996,0.8
GCF_0feaf063d2,GCF_5c646399af,84,0.8,0.19999999999999996,0.8
GCF_11b2ec9edc,GCF_547bb63c99,20,0.8,0.19999999999999996,0.8
GCF_1329b1b740,GCF_731c594000,32,0.8,0.19999999999999996,0.8
GCF_1402bb24ba,GCF_3d5e02a5cc,20,0.8,0.19999999999999996,0.8
GCF_1adf28e264,GCF_3d4d424db6,20,0.8,0.19999999999999996,0.8
GCF_1f4e5ab9fe,GCF_923c50b9fe,32,0.8,0.19999999999999996,0.8
GCF_1fd0017655,GCF_a11a99f7a7,32,0.8,0.19999999999999996,0.8
GCF_25f6515088,GCF_5abddb4b3f,68,0.8,0.19999999999999996,0.8
GCF_27b81251ee,GCF_786d0a4dd3,60,0.8,0.19999999999999996,0.8
GCF_29e8b9be73,GCF_5492626696,20,0.8,0.19999999999999996,0.8
GCF_2f85ba6100,GCF_6c19fe6ada,40,0.8,0.19999999999999996,0.8
GCF_32ae0f3378,GCF_6985271096,20,0.8,0.19999999999999996,0.8
GCF_363f1e9810,GCF_4f4039d2ce,216,0.8,0.19999999999999996,0.8
GCF_3aedee415d,GCF_564038463a,20,0.8,0.19999999999999996,0.8
GCF_412a7309bd,GCF_a1573f8642,44,0.8,0.19999999999999996,0.8
GCF_412bff9e3b,GCF_c6a52d4832,20,0.8,0.19999999999999996,0.8
GCF_43a48f53a5,GCF_5be8bb4c87,20,0.8,0.19999999999999996,0.8
GCF_4d9730791e,GCF_5c646399af,88,0.8,0.19999999999999996,0.8
GCF_5337d7ab24,GCF_f3c4a27b11,44,0.8,0.19999999999999996,0.8
GCF_585b29d592,GCF_6c19fe6ada,40,0.8,0.19999999999999996,0.8
GCF_68034c4f2c,GCF_cf4a9d8525,20,0.8,0.19999999999999996,0.8
GCF_6afd99ad91,GCF_e7d92d86e7,52,0.8,0.19999999999999996,0.8
GCF_6c19fe6ada,GCF_d8d5d3b22e,40,0.8,0.19999999999999996,0.8
GCF_786d0a4dd3,GCF_91a5d29993,56,0.8,0.19999999999999996,0.8
GCF_7f227d50ff,GCF_867a7ecc81,24,0.8,0.19999999999999996,0.8
GCF_80e3a723af,GCF_d8d5d3b22e,36,0.8,0.19999999999999996,0.8
GCF_8576395efd,GCF_d3afb1644f,20,0.8,0.19999999999999996,0.8
GCF_85eebcab90,GCF_b6bd9178d5,28,0.8,0.19999999999999996,0.8
GCF_a11a99f7a7,GCF_ffe571f620,36,0.8,0.19999999999999996,0.8
GCF_c6bc87b73f,GCF_e6cddbeb9a,24,0.8,0.19999999999999996,0.8
GCF_f08bede9ac,GCF_ffb8be3c87,44,0.8,0.19999999999999996,0.8
GCF_4f4039d2ce,GCF_e7728a1aa7,208,0.79693487,0.20306513000000004,0.79693487
GCF_99e4d8f266,GCF_cd2ec3b8f4,98,0.79674797,0.20325203000000003,0.79674797
GCF_013df7a217,GCF_1338b57e63,94,0.79661017,0.20338983,0.79661017
GCF_9a8fd607d2,GCF_f8ebccf062,94,0.79661017,0.20338983,0.79661017
GCF_23e2fb408d,GCF_c567d091c4,156,0.79591837,0.20408163,0.79591837
GCF_b5135d57ee,GCF_db5d1d2b87,39,0.79591837,0.20408163,0.79591837
GCF_e9826334ab,GCF_fbb061d3fa,35,0.79545455,0.20454545000000002,0.79545455
GCF_e9826334ab,GCF_ff01f500d5,35,0.79545455,0.20454545000000002,0.79545455
GCF_4cbf727851,GCF_52e2f7c756,31,0.79487179,0.20512821000000003,0.79487179
GCF_52e2f7c756,GCF_dff1315438,31,0.79487179,0.20512821000000003,0.79487179
GCF_93175e4f70,GCF_e38e37b069,31,0.79487179,0.20512821000000003,0.79487179
GCF_dff1315438,GCF_fd3a43eee5,31,0.79487179,0.20512821000000003,0.79487179
GCF_266a7e5f9b,GCF_6a2c02fa95,85,0.79439252,0.20560747999999995,0.79439252
GCF_12bb0e6764,GCF_7baa2e800d,27,0.79411765,0.20588235,0.79411765
GCF_509bb8e83d,GCF_96ff50a78e,27,0.79411765,0.20588235,0.79411765
GCF_959401c494,GCF_fc6b0a2667,27,0.79411765,0.20588235,0.79411765
GCF_422e54d5c8,GCF_6a2c02fa95,73,0.79347826,0.20652174,0.79347826
GCF_722d9e3724,GCF_a4ac277d42,73,0.79347826,0.20652174,0.79347826
GCF_10fcf8e2ec,GCF_21a12fa2b8,23,0.79310345,0.20689654999999996,0.79310345
GCF_10fcf8e2ec,GCF_872a6a7751,23,0.79310345,0.20689654999999996,0.79310345
GCF_15116e5966,GCF_c8762df22e,23,0.79310345,0.20689654999999996,0.79310345
GCF_1e49fb0192,GCF_4b9eff6fa6,23,0.79310345,0.20689654999999996,0.79310345
GCF_21a12fa2b8,GCF_872a6a7751,23,0.79310345,0.20689654999999996,0.79310345
GCF_28c63b93ea,GCF_812b9ccff3,23,0.79310345,0.20689654999999996,0.79310345
GCF_2c4a74bd3a,GCF_c8762df22e,23,0.79310345,0.20689654999999996,0.79310345
GCF_585641abe1,GCF_a94c297af4,23,0.79310345,0.20689654999999996,0.79310345
GCF_9415e4f1ce,GCF_95d5af472a,23,0.79310345,0.20689654999999996,0.79310345
GCF_c52f8c47ac,GCF_e7728a1aa7,203,0.79296875,0.20703125,0.79296875
GCF_a26a3ea7ea,GCF_e6feb9da77,148,0.79144385,0.20855615000000005,0.79144385
GCF_5f79b94159,GCF_705a2f2d4d,53,0.79104478,0.20895522,0.79104478
GCF_2d0b66cb33,GCF_45621840d1,34,0.79069767,0.20930232999999998,0.79069767
GCF_5e70c8b412,GCF_eb4d0a780d,34,0.79069767,0.20930232999999998,0.79069767
GCF_5e70c8b412,GCF_fbb061d3fa,34,0.79069767,0.20930232999999998,0.79069767
GCF_5e70c8b412,GCF_ff01f500d5,34,0.79069767,0.20930232999999998,0.79069767
GCF_dabc267d5a,GCF_e4b919b395,34,0.79069767,0.20930232999999998,0.79069767
GCF_dabc267d5a,GCF_f4f9803f3b,34,0.79069767,0.20930232999999998,0.79069767
GCF_190c450ae3,GCF_ec1cbe639a,143,0.79005525,0.20994475,0.79005525
GCF_4d9730791e,GCF_91a37dddd9,79,0.79,0.20999999999999996,0.79
GCF_2d9daa10c6,GCF_ab9abdfb15,75,0.78947368,0.21052632000000004,0.78947368
GCF_482ac48673,GCF_72a344e42b,45,0.78947368,0.21052632000000004,0.78947368
GCF_4950908ef7,GCF_fe10a7d141,45,0.78947368,0.21052632000000004,0.78947368
GCF_bc4cb21deb,GCF_c1542df729,30,0.78947368,0.21052632000000004,0.78947368
GCF_1338b57e63,GCF_91a6e3093f,86,0.78899083,0.21100916999999997,0.78899083
GCF_14bf7648ee,GCF_283fe7bf52,56,0.78873239,0.21126761000000005,0.78873239
GCF_028c0bb382,GCF_cd74365fb1,41,0.78846154,0.21153845999999998,0.78846154
GCF_4cbf727851,GCF_5143d84f50,26,0.78787879,0.21212120999999995,0.78787879
GCF_51ae2a7b58,GCF_7b5637d3b5,26,0.78787879,0.21212120999999995,0.78787879
